"struc","comp","ele_comb","reward","RL_step","cif"
"Full Formula (Cs6 Rb3 Au1)
Reduced Formula: Cs6Rb3Au
abc   :   9.000313   9.070134  12.832586
angles:  89.561299  61.954227  80.248780
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cs    0.334599  0.72491   0.20174
  1  Cs    0.326598  0.0516    0.86579
  2  Rb    0.679469  0.822068  0.416682
  3  Rb    0.00399   0.279293  0.312537
  4  Cs    0.68263   0.494784  0.754926
  5  Au    0.002696  0.27116   0.811442
  6  Rb    0.004384  0.592124  0.978228
  7  Cs    0.67897   0.163999  0.087045
  8  Cs    0.003482  0.948904  0.646513
  9  Cs    0.337668  0.379407  0.540306","Cs6Rb3Au","('Au', 'Cs', 'Rb')","1.0","20","# generated using pymatgen
data_Cs6Rb3Au
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.00031255
_cell_length_b   9.07013396
_cell_length_c   12.83258629
_cell_angle_alpha   89.56129945
_cell_angle_beta   61.95422684
_cell_angle_gamma   80.24877997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs6Rb3Au
_chemical_formula_sum   'Cs6 Rb3 Au1'
_cell_volume   908.07865848
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.33459949  0.72491020  0.20174012  1
  Cs  Cs1  1  0.32659832  0.05159986  0.86579037  1
  Rb  Rb2  1  0.67946875  0.82206839  0.41668212  1
  Rb  Rb3  1  0.00398960  0.27929342  0.31253746  1
  Cs  Cs4  1  0.68263030  0.49478355  0.75492644  1
  Au  Au5  1  0.00269568  0.27116004  0.81144196  1
  Rb  Rb6  1  0.00438372  0.59212404  0.97822773  1
  Cs  Cs7  1  0.67897010  0.16399889  0.08704481  1
  Cs  Cs8  1  0.00348175  0.94890356  0.64651322  1
  Cs  Cs9  1  0.33766791  0.37940741  0.54030561  1
"
"Full Formula (K3 Rb6 Pb1 Au2)
Reduced Formula: K3Rb6PbAu2
abc   :   9.101033   8.728390   9.144007
angles:  89.420495  89.336293  93.779426
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  K     0.447315  0.653694  0.420822
  1  Rb    0.150207  0.908382  0.113565
  2  Pb    0.401205  0.148052  0.423482
  3  K     0.739409  0.355427  0.602428
  4  Rb    0.569928  0.931128  0.762923
  5  K     0.703382  0.972726  0.216635
  6  Rb    0.04259   0.90308   0.601422
  7  Rb    0.086302  0.378456  0.238096
  8  Au    0.894508  0.146692  0.910822
  9  Rb    0.217327  0.351893  0.751774
 10  Au    0.829731  0.652324  0.361415
 11  Rb    0.637586  0.411073  0.088484","K3Rb6PbAu2","('Au', 'K', 'Pb', 'Rb')","1.0","20","# generated using pymatgen
data_K3Rb6PbAu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.10103347
_cell_length_b   8.72838987
_cell_length_c   9.14400673
_cell_angle_alpha   89.42049508
_cell_angle_beta   89.33629257
_cell_angle_gamma   93.77942644
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K3Rb6PbAu2
_chemical_formula_sum   'K3 Rb6 Pb1 Au2'
_cell_volume   724.70440960
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.44731462  0.65369362  0.42082182  1
  Rb  Rb1  1  0.15020674  0.90838158  0.11356472  1
  Pb  Pb2  1  0.40120542  0.14805233  0.42348224  1
  K  K3  1  0.73940927  0.35542679  0.60242850  1
  Rb  Rb4  1  0.56992841  0.93112755  0.76292330  1
  K  K5  1  0.70338213  0.97272629  0.21663524  1
  Rb  Rb6  1  0.04258972  0.90307999  0.60142183  1
  Rb  Rb7  1  0.08630215  0.37845603  0.23809612  1
  Au  Au8  1  0.89450753  0.14669208  0.91082197  1
  Rb  Rb9  1  0.21732675  0.35189313  0.75177354  1
  Au  Au10  1  0.82973099  0.65232372  0.36141518  1
  Rb  Rb11  1  0.63758636  0.41107333  0.08848439  1
"
"Full Formula (Tl3 Cd1)
Reduced Formula: Tl3Cd
abc   :   3.461623   3.460003  10.135290
angles:  89.582528  89.204340  88.521499
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Tl    0.4775    0.919568  0.743292
  1  Tl    0.977319  0.419623  0.007037
  2  Tl    0.977471  0.418219  0.479152
  3  Cd    0.47777   0.918396  0.243498","Tl3Cd","('Cd', 'Tl')","0.9268046601013182","20","# generated using pymatgen
data_Tl3Cd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.46162294
_cell_length_b   3.46000295
_cell_length_c   10.13529015
_cell_angle_alpha   89.58252769
_cell_angle_beta   89.20434009
_cell_angle_gamma   88.52149863
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tl3Cd
_chemical_formula_sum   'Tl3 Cd1'
_cell_volume   121.33762676
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.47750044  0.91956770  0.74329162  1
  Tl  Tl1  1  0.97731864  0.41962251  0.00703687  1
  Tl  Tl2  1  0.97747058  0.41821933  0.47915182  1
  Cd  Cd3  1  0.47777039  0.91839558  0.24349777  1
"
"Full Formula (Cs2 Rb5 K1 Hg1 Au1)
Reduced Formula: Cs2KRb5HgAu
abc   :  10.308985  10.418554  10.252269
angles:  59.763419  59.361093  59.664722
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Rb    0.122139  0.8078    0.527579
  1  Rb    0.128083  0.306117  0.532671
  2  Cs    0.623525  0.806149  0.028889
  3  K     0.625657  0.305898  0.029954
  4  Rb    0.629263  0.293997  0.531155
  5  Cs    0.11655   0.298216  0.036517
  6  Rb    0.628941  0.82043   0.522244
  7  Rb    0.123827  0.816717  0.031246
  8  Hg    0.377747  0.557472  0.778995
  9  Au    0.374021  0.060168  0.775368","Cs2KRb5HgAu","('Au', 'Cs', 'Hg', 'K', 'Rb')","1.0","20","# generated using pymatgen
data_Cs2KRb5HgAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.30898492
_cell_length_b   10.41855447
_cell_length_c   10.25226879
_cell_angle_alpha   59.76341948
_cell_angle_beta   59.36109305
_cell_angle_gamma   59.66472206
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2KRb5HgAu
_chemical_formula_sum   'Cs2 Rb5 K1 Hg1 Au1'
_cell_volume   771.46158400
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.12213875  0.80779952  0.52757865  1
  Rb  Rb1  1  0.12808327  0.30611685  0.53267109  1
  Cs  Cs2  1  0.62352514  0.80614948  0.02888881  1
  K  K3  1  0.62565744  0.30589783  0.02995355  1
  Rb  Rb4  1  0.62926298  0.29399666  0.53115457  1
  Cs  Cs5  1  0.11655023  0.29821554  0.03651706  1
  Rb  Rb6  1  0.62894112  0.82043010  0.52224410  1
  Rb  Rb7  1  0.12382682  0.81671697  0.03124646  1
  Hg  Hg8  1  0.37774724  0.55747205  0.77899492  1
  Au  Au9  1  0.37402064  0.06016798  0.77536833  1
"
"Full Formula (Ag3 Pd1 F4)
Reduced Formula: Ag3PdF4
abc   :   5.772881   4.853279   5.154736
angles:  94.923968  89.932165  90.423181
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Pd    0.911478  0.128424  0.207773
  1  F     0.160501  0.915681  0.995832
  2  F     0.665021  0.340755  0.420225
  3  Ag    0.41119   0.129149  0.707949
  4  Ag    0.912402  0.628308  0.708117
  5  Ag    0.411608  0.628358  0.207683
  6  F     0.669062  0.914336  0.991718
  7  F     0.155236  0.342469  0.421171","Ag3PdF4","('Ag', 'F', 'Pd')","0.7179500820013693","20","# generated using pymatgen
data_Ag3PdF4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.77288079
_cell_length_b   4.85327930
_cell_length_c   5.15473604
_cell_angle_alpha   94.92396836
_cell_angle_beta   89.93216506
_cell_angle_gamma   90.42318055
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ag3PdF4
_chemical_formula_sum   'Ag3 Pd1 F4'
_cell_volume   143.88537550
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pd  Pd0  1  0.91147780  0.12842363  0.20777300  1
  F  F1  1  0.16050075  0.91568053  0.99583191  1
  F  F2  1  0.66502070  0.34075451  0.42022535  1
  Ag  Ag3  1  0.41118965  0.12914866  0.70794916  1
  Ag  Ag4  1  0.91240168  0.62830758  0.70811689  1
  Ag  Ag5  1  0.41160792  0.62835765  0.20768322  1
  F  F6  1  0.66906232  0.91433597  0.99171758  1
  F  F7  1  0.15523563  0.34246927  0.42117053  1
"
"Full Formula (Ho1 Cu7)
Reduced Formula: HoCu7
abc   :   5.430086   5.417042   5.444122
angles:  60.131690  59.931160  60.323016
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0.970213  0.595767  0.12312
  1  Cu    0.97189   0.096597  0.622688
  2  Cu    0.470102  0.594781  0.624139
  3  Cu    0.470927  0.097239  0.12246
  4  Cu    0.970502  0.594695  0.62443
  5  Cu    0.969688  0.098423  0.122235
  6  Cu    0.472546  0.595854  0.122328
  7  Ho    0.470763  0.096087  0.622603","HoCu7","('Cu', 'Ho')","0.5810688640380857","20","# generated using pymatgen
data_HoCu7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43008608
_cell_length_b   5.41704190
_cell_length_c   5.44412184
_cell_angle_alpha   60.13168954
_cell_angle_beta   59.93115959
_cell_angle_gamma   60.32301558
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoCu7
_chemical_formula_sum   'Ho1 Cu7'
_cell_volume   113.56257600
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.97021282  0.59576666  0.12311962  1
  Cu  Cu1  1  0.97189003  0.09659691  0.62268847  1
  Cu  Cu2  1  0.47010171  0.59478080  0.62413871  1
  Cu  Cu3  1  0.47092742  0.09723903  0.12246015  1
  Cu  Cu4  1  0.97050184  0.59469521  0.62443006  1
  Cu  Cu5  1  0.96968806  0.09842315  0.12223518  1
  Cu  Cu6  1  0.47254595  0.59585416  0.12232849  1
  Ho  Ho7  1  0.47076261  0.09608693  0.62260330  1
"
"Full Formula (Rb11 K2 Na3)
Reduced Formula: K2Rb11Na3
abc   :   5.424467  10.392547  21.904346
angles:  89.803717  89.929221  90.006641
pbc   :       True       True       True
Sites (16)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Rb    0.528888  0.452103  0.768211
  1  Rb    0.521731  0.407968  0.257361
  2  Na    0.524982  0.380753  0.051505
  3  Rb    0.527949  0.908582  0.548108
  4  Rb    0.029144  0.195879  0.913865
  5  Rb    0.527843  0.940756  0.259054
  6  K     0.52818   0.462946  0.555418
  7  Na    0.026051  0.218055  0.138389
  8  Rb    0.027706  0.672948  0.405611
  9  Rb    0.528126  0.904356  0.785972
 10  Rb    0.524909  0.957773  0.048681
 11  Rb    0.025876  0.182764  0.412571
 12  Rb    0.026376  0.646549  0.935363
 13  Rb    0.03035   0.175324  0.656814
 14  Na    0.028929  0.67865   0.654551
 15  K     0.025085  0.635728  0.140157","K2Rb11Na3","('K', 'Na', 'Rb')","0.9480926596096064","20","# generated using pymatgen
data_K2Rb11Na3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.42446741
_cell_length_b   10.39254660
_cell_length_c   21.90434647
_cell_angle_alpha   89.80371654
_cell_angle_beta   89.92922125
_cell_angle_gamma   90.00664145
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2Rb11Na3
_chemical_formula_sum   'Rb11 K2 Na3'
_cell_volume   1234.82809558
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.52888840  0.45210311  0.76821119  1
  Rb  Rb1  1  0.52173126  0.40796819  0.25736141  1
  Na  Na2  1  0.52498174  0.38075325  0.05150522  1
  Rb  Rb3  1  0.52794880  0.90858185  0.54810750  1
  Rb  Rb4  1  0.02914368  0.19587891  0.91386461  1
  Rb  Rb5  1  0.52784276  0.94075602  0.25905427  1
  K  K6  1  0.52818036  0.46294591  0.55541795  1
  Na  Na7  1  0.02605118  0.21805520  0.13838886  1
  Rb  Rb8  1  0.02770596  0.67294806  0.40561119  1
  Rb  Rb9  1  0.52812582  0.90435553  0.78597158  1
  Rb  Rb10  1  0.52490854  0.95777279  0.04868092  1
  Rb  Rb11  1  0.02587647  0.18276371  0.41257122  1
  Rb  Rb12  1  0.02637638  0.64654922  0.93536252  1
  Rb  Rb13  1  0.03034952  0.17532361  0.65681428  1
  Na  Na14  1  0.02892944  0.67865038  0.65455061  1
  K  K15  1  0.02508469  0.63572806  0.14015679  1
"
"Full Formula (Cs1 Pb2 Cl7)
Reduced Formula: CsPb2Cl7
abc   :   9.197011   6.293052   7.802815
angles:  87.321011  61.143226  81.618719
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Pb    0.736463  0.632635  0.225772
  1  Cl    0.372394  0.71913   0.365483
  2  Cl    0.729938  0.10798   0.246845
  3  Cl    0.053483  0.618245  0.209589
  4  Cl    0.946598  0.670374  0.781586
  5  Cl    0.629698  0.569765  0.624028
  6  Cs    0.001666  0.144856  0.496205
  7  Pb    0.265726  0.652898  0.763461
  8  Cl    0.001059  0.144085  0.995934
  9  Cl    0.273325  0.175853  0.745998","CsPb2Cl7","('Cl', 'Cs', 'Pb')","0.8677967538505831","20","# generated using pymatgen
data_CsPb2Cl7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.19701111
_cell_length_b   6.29305161
_cell_length_c   7.80281496
_cell_angle_alpha   87.32101102
_cell_angle_beta   61.14322554
_cell_angle_gamma   81.61871899
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsPb2Cl7
_chemical_formula_sum   'Cs1 Pb2 Cl7'
_cell_volume   391.15971850
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pb  Pb0  1  0.73646277  0.63263488  0.22577244  1
  Cl  Cl1  1  0.37239397  0.71912950  0.36548296  1
  Cl  Cl2  1  0.72993755  0.10797991  0.24684498  1
  Cl  Cl3  1  0.05348266  0.61824512  0.20958860  1
  Cl  Cl4  1  0.94659805  0.67037356  0.78158581  1
  Cl  Cl5  1  0.62969840  0.56976521  0.62402838  1
  Cs  Cs6  1  0.00166612  0.14485599  0.49620456  1
  Pb  Pb7  1  0.26572567  0.65289766  0.76346147  1
  Cl  Cl8  1  0.00105870  0.14408505  0.99593383  1
  Cl  Cl9  1  0.27332479  0.17585312  0.74599755  1
"
"Full Formula (Rb4 K10)
Reduced Formula: K5Rb2
abc   :   8.465547   9.758871  15.000278
angles:  69.649063  88.074784  71.571010
pbc   :       True       True       True
Sites (14)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Rb    0.78323   0.80556   0.369732
  1  K     0.491623  0.661151  0.803474
  2  K     0.065085  0.94236   0.948833
  3  K     0.211798  0.516805  0.230586
  4  K     0.211101  0.013604  0.228496
  5  K     0.348865  0.586867  0.517465
  6  K     0.780303  0.307581  0.368256
  7  K     0.499031  0.152281  0.806982
  8  Rb    0.067196  0.446117  0.948984
  9  K     0.922244  0.869917  0.662534
 10  Rb    0.914993  0.370417  0.660284
 11  K     0.637116  0.231145  0.08739
 12  Rb    0.353145  0.086743  0.517667
 13  K     0.627494  0.733402  0.084333","K5Rb2","('K', 'Rb')","0.9105239613392855","20","# generated using pymatgen
data_K5Rb2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.46554727
_cell_length_b   9.75887147
_cell_length_c   15.00027752
_cell_angle_alpha   69.64906314
_cell_angle_beta   88.07478391
_cell_angle_gamma   71.57101042
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K5Rb2
_chemical_formula_sum   'Rb4 K10'
_cell_volume   1098.22939143
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.78323042  0.80555981  0.36973172  1
  K  K1  1  0.49162260  0.66115052  0.80347437  1
  K  K2  1  0.06508462  0.94235986  0.94883317  1
  K  K3  1  0.21179844  0.51680452  0.23058610  1
  K  K4  1  0.21110128  0.01360438  0.22849627  1
  K  K5  1  0.34886497  0.58686745  0.51746452  1
  K  K6  1  0.78030342  0.30758137  0.36825609  1
  K  K7  1  0.49903065  0.15228091  0.80698180  1
  Rb  Rb8  1  0.06719560  0.44611672  0.94898391  1
  K  K9  1  0.92224377  0.86991686  0.66253370  1
  Rb  Rb10  1  0.91499287  0.37041706  0.66028410  1
  K  K11  1  0.63711590  0.23114477  0.08738958  1
  Rb  Rb12  1  0.35314548  0.08674347  0.51766694  1
  K  K13  1  0.62749428  0.73340160  0.08433291  1
"
"Full Formula (Ca2 Y4 Zn1 Cu2)
Reduced Formula: Ca2Y4ZnCu2
abc   :   5.208644   5.205113   9.935051
angles:  90.125261  90.153245  60.178373
pbc   :       True       True       True
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0.304038  0.112098  0.177032
  1  Cu    0.972397  0.778691  0.550445
  2  Ca    0.304478  0.11318   0.878621
  3  Y     0.972045  0.778847  0.259059
  4  Y     0.638968  0.446011  0.653203
  5  Zn    0.638456  0.445166  0.363377
  6  Y     0.305332  0.112012  0.46702
  7  Y     0.638471  0.445197  0.073553
  8  Ca    0.97272   0.778019  0.847746","Ca2Y4ZnCu2","('Ca', 'Cu', 'Y', 'Zn')","0.5410532693250882","20","# generated using pymatgen
data_Ca2Y4ZnCu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.20864395
_cell_length_b   5.20511345
_cell_length_c   9.93505096
_cell_angle_alpha   90.12526135
_cell_angle_beta   90.15324463
_cell_angle_gamma   60.17837273
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2Y4ZnCu2
_chemical_formula_sum   'Ca2 Y4 Zn1 Cu2'
_cell_volume   233.68543026
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.30403814  0.11209770  0.17703177  1
  Cu  Cu1  1  0.97239733  0.77869111  0.55044532  1
  Ca  Ca2  1  0.30447763  0.11318030  0.87862140  1
  Y  Y3  1  0.97204512  0.77884716  0.25905940  1
  Y  Y4  1  0.63896829  0.44601130  0.65320337  1
  Zn  Zn5  1  0.63845611  0.44516581  0.36337721  1
  Y  Y6  1  0.30533159  0.11201175  0.46701953  1
  Y  Y7  1  0.63847071  0.44519722  0.07355309  1
  Ca  Ca8  1  0.97272009  0.77801859  0.84774566  1
"
"Full Formula (Sr4 Tl1 Hg3)
Reduced Formula: Sr4TlHg3
abc   :   6.866637   6.691581   6.859305
angles: 102.566983  97.838041 102.704674
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Tl    0.169183  0.115716  0.517001
  1  Sr    0.199367  0.238144  0.047798
  2  Sr    0.806093  0.678196  0.154264
  3  Sr    0.316999  0.681759  0.663975
  4  Hg    0.336508  0.791611  0.189095
  5  Sr    0.700112  0.239036  0.546591
  6  Hg    0.672316  0.12575   0.019296
  7  Hg    0.842819  0.793702  0.68479","Sr4TlHg3","('Hg', 'Sr', 'Tl')","0.912114099517007","20","# generated using pymatgen
data_Sr4TlHg3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.86663692
_cell_length_b   6.69158107
_cell_length_c   6.85930538
_cell_angle_alpha   102.56698341
_cell_angle_beta   97.83804108
_cell_angle_gamma   102.70467385
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr4TlHg3
_chemical_formula_sum   'Sr4 Tl1 Hg3'
_cell_volume   294.42254628
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.16918251  0.11571600  0.51700145  1
  Sr  Sr1  1  0.19936743  0.23814432  0.04779810  1
  Sr  Sr2  1  0.80609274  0.67819637  0.15426359  1
  Sr  Sr3  1  0.31699911  0.68175882  0.66397464  1
  Hg  Hg4  1  0.33650783  0.79161131  0.18909466  1
  Sr  Sr5  1  0.70011181  0.23903576  0.54659057  1
  Hg  Hg6  1  0.67231601  0.12575036  0.01929606  1
  Hg  Hg7  1  0.84281868  0.79370165  0.68479007  1
"
